dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PPICMM,PCEPI,FEDFUNDS,HOUST,SP500,EXUSUKx,TB6MS,GS1,GS5,GS10,BAA
731916,0.419797478910056,1.56762121934584,0.667704469239183,75.0738,5.7,1.04802697210076,39.9,1.41592936781851,4.1422201985732,36.0696970040074,2.64392071654633,0.98,7.62900388965296,34.6302440115679,43.1743890727672,0.99,1.31,3.27,4.27,6.6
731947,-2.37247782289387,3.90320766745056,2.10719634264436,75.0396,5.7,1.6620946423771,40.1,2.82685643095082,6.59795476631793,59.4180774328564,4.62367260500081,1,7.55538194424027,56.2701360578398,49.5891194021378,0.97,1.24,3.12,4.15,6.44
731978,1.5511981376811,2.4296256876319,7.04335165987366,75.6199,5.6,0.513773259528705,40.2,4.22783760878005,-0.822763145018968,81.2445554637858,2.556247974778,1.01,7.5207764150628,11.431269107571,27.1675381552113,0.99,1.24,3.07,4.08,6.27
732007,4.33474097393329,6.82077859412082,-4.76386088082492,75.6255,5.8,2.90418400540062,40.2,2.10834607675974,3.28767328934383,25.0195213459484,1.84916447923236,1,7.5999019592085,-20.5144057608269,-26.7731904684549,0.99,1.19,2.79,3.83,6.11
732038,3.88862686821483,-0.973987055545678,4.97391840555075,75.9112,5.6,2.45893296172,39.8,1.40350893192327,8.17999077491827,8.81061226689681,2.23239904108361,1,7.60240133566582,9.97285724408776,-15.2101672627991,1.09,1.43,3.39,4.35,6.46
732068,6.43017267083792,6.31000478689572,8.62179209454688,76.4691,5.6,2.58147987280282,40.2,1.40186931831199,9.74294932620445,-36.5419991737706,3.8824822734,1,7.59135704669855,-32.8228892887253,-11.434708015054,1.31,1.78,3.85,4.72,6.75
732099,1.38680358972891,-6.1864978766895,-9.3668246975426,75.9619,5.6,0.901752311047233,39.9,1.40023353110443,0,-0.905318790582399,3.42952923273998,1.03,7.5109777520141,32.1874419012747,27.827141383337,1.6,2.12,3.93,4.73,6.78
732129,4.5184834732332,10.5063090361437,8.95224089801516,76.6387,5.5,0.500680857358304,40.1,1.39860155692197,-1.61834144555257,39.2017042417514,1.10787593978117,1.26,7.60190195987517,-28.8514350801876,10.3930709303227,1.66,2.1,3.69,4.5,6.62
732160,5.06360430908117,4.42629573712914,1.11291037216468,76.9795,5.4,0.809750395606557,40.1,4.18605075654508,3.23450330600714,-7.03298716437928,0.624504727448993,1.43,7.61283103040736,-18.4914288220398,-15.3928040551691,1.72,2.02,3.47,4.28,6.46
732191,1.80654398296838,7.72714591651393,1.1208211649322,76.9362,5.4,1.41802084447704,40.1,4.86534115667414,1.61398813839995,7.03298716437928,2.35316429421353,1.61,7.5522372875608,31.2389615715965,-17.6649565162616,1.87,2.12,3.36,4.13,6.27
732221,0.964409318248016,2.82444846323919,10.9598860829422,77.6203,5.5,3.21161452758574,39.9,0.693441221261537,19.2004096157291,75.5821047361859,5.14385422036163,1.76,7.63626960337937,-0.483249591518486,9.32975211100837,2,2.23,3.35,4.1,6.21
732252,-2.74394597974492,2.14750745187153,2.99243040229236,77.5492,5.4,0.507265529351031,39.9,2.07792259713351,7.12168262377766,-5.77519162129896,4.61631053800211,1.93,7.48549160803075,54.3154191065955,34.6769304153444,2.27,2.5,3.53,4.19,6.2
732282,40.2393807294146,7.84591704519002,8.87387077381163,78.0325,5.4,1.09532420372958,40.1,1.38328545576982,-5.53542991427847,21.3120355766307,0.645991823676084,2.16,7.62168499872461,30.6787816931468,43.0099080992261,2.43,2.67,3.6,4.23,6.15
732313,-32.4477557418113,-2.50725260417788,4.66716631347666,78.4482,5.3,1.35645347113567,39.8,0,3.9564823180541,16.9414578549414,1.57139706071128,2.28,7.67042852219069,-17.9452395303592,-30.8185937444814,2.61,2.86,3.71,4.22,6.02
732344,1.2846656204978,5.30172702013871,8.75235303382595,79.0107,5.4,2.32951925259499,39.9,5.51725109835548,6.30336314743118,33.960805491542,3.33240202953498,2.5,7.69938940625674,18.3654426328179,4.71488341500046,2.77,3.03,3.77,4.17,5.82
732372,4.24318846691136,1.91245682668288,-1.82952863067349,78.4856,5.2,1.11800690311767,39.8,1.37535831674729,7.83292598395633,34.5402802496121,3.58807268948063,2.63,7.53047999524554,-4.74081125106594,10.8878733956652,3,3.3,4.17,4.5,6.06
732403,4.1444320080565,7.75134970303988,2.3722689207343,78.6654,5.2,3.25791240858777,40,3.43151506356509,3.89737270161419,-3.03030464063205,3.35497112405143,2.79,7.63094658089046,-30.9969635687821,-5.17841030953563,3.05,3.32,4,4.34,6.05
732433,5.47392592336706,-1.62284319110277,1.21841249516841,78.7415,5.1,1.54486413959773,39.9,2.73816433693721,-2.33690434127425,-43.2479237798368,0.680985130412637,3,7.61332497954064,14.1888613049705,-25.7152697470789,3.08,3.33,3.85,4.14,6.01
732464,3.41937079271588,10.5029178682798,4.82680338215964,78.6905,5,2.25982012142438,39.9,2.04953081418697,0,7.05653781227404,0.736140954720454,3.04,7.63433723562832,24.1668638262876,-24.957345558247,3.13,3.36,3.77,4,5.86
732494,2.13029440710386,8.59396077899923,-3.83342532994959,78.2547,5,3.16733830867264,39.8,2.7272739012032,8.54649128929594,17.0766141752413,5.0850762820307,3.26,7.6275443904885,19.7885275623332,-45.0675092161998,3.42,3.64,3.98,4.18,5.95
732525,2.1477566787155,-5.33953541518066,4.23519467989237,78.5366,4.9,1.803612027296,39.9,2.72108960133632,10.0225446098211,24.4127936432616,4.82953563977127,3.5,7.64730883235624,1.99140862621086,29.5859955205342,3.66,3.87,4.12,4.26,5.96
732556,-4.12395897137401,-4.72114605103862,-23.3494462703984,77.5279,5,0.606547154115589,40.1,0,19.0419736627256,16.5002599683103,11.5258336635328,3.62,7.67368812926773,1.61620143687138,7.99825222727883,3.67,3.85,4.01,4.2,6.03
732586,6.40835204210788,3.21919495134324,14.182576545544,78.4745,5,0.793400246566023,40.3,4.74710989236353,12.7780725084417,75.7690762451194,1.90798554693217,3.78,7.63288550539513,-33.7110857964234,-27.7542820909972,3.99,4.18,4.33,4.46,6.3
732617,7.81185910389937,3.5363803819731,12.71041190214,79.006,5,3.00836803855589,40.5,0,-13.5339780452483,49.9929641529743,-2.49461917976994,4,7.67182679787878,44.8669780852065,-20.7090853847411,4.15,4.33,4.45,4.54,6.39
732647,4.66075259888896,4.6817147621347,6.58185762733083,78.9399,4.9,1.38593792012358,40.1,1.35287500236956,6.78606898001419,83.5514063215971,0,4.16,7.59789795052178,23.7180847862096,7.51575416276045,4.18,4.35,4.39,4.47,6.32
732678,15.442494231408,6.21400831908723,1.52025423025002,79.4447,4.7,2.48357309120451,40.5,2.70118290758266,6.74790906523413,41.2031252134888,5.79915139807596,4.29,7.72885582385254,15.7370013540511,15.5704438084623,4.31,4.45,4.35,4.42,6.24
732709,6.78500861099067,2.50239258271527,0.0719964002016127,79.0676,4.8,2.72600664495712,40.4,0.674346744355248,-13.5339780452483,52.0535031773868,0.719534360654706,4.49,7.6586995582683,-1.95352593448916,-14.0591951113847,4.52,4.68,4.57,4.57,6.27
732737,5.29323393841494,2.51004376824788,3.05038382895475,78.953,4.7,2.73746917642939,40.4,1.34755769354857,4.52830726036737,-5.22118300119203,2.31857929253714,4.59,7.58528107863913,15.957346708953,-2.61153530711455,4.62,4.77,4.72,4.72,6.41
732768,0.404680690794379,2.14546154049309,3.79998464337241,79.1379,4.7,1.39282738996087,40.6,2.69058408682774,9.75310151598983,164.879843282931,5.55447054763327,4.79,7.50714107972761,7.79382610365111,16.2635596856442,4.72,4.9,4.9,4.99,6.68
732798,-0.967152749364431,2.00068445796688,-0.0521728316133618,78.7977,4.6,0.343550538408977,40.3,4.69405460242616,0,160.997565633923,3.23163606030015,4.94,7.57147364885127,-11.2585600055123,66.4728452767449,4.82,5,5,5.11,6.75
732829,1.58288594484759,0.653347085418687,3.74461017135879,78.8739,4.6,0.713213922796285,40.6,4.67576433494745,5.96274518782494,-85.8656482130954,2.95470719738802,4.99,7.49665243816828,-34.7683550268481,-16.2924759048125,4.97,5.16,5.07,5.11,6.78
732859,-0.712829002949888,6.76871167346853,-0.746535425271944,78.4614,4.7,1.7152598716585,40.6,0.66648155004021,-2.97766902166252,39.3324323994573,4.09766947291104,5.24,7.4599147662411,6.75100550771681,0.520635617473397,5.06,5.22,5.04,5.09,6.76
732890,-0.880549096824979,-3.9927538018695,5.24373748650611,78.881,4.7,1.52847239328437,40.6,4.65503493139856,8.1708765086006,-16.6991484931,3.76393430294968,5.25,7.40853056689463,25.3539515082316,31.9727879687226,4.97,5.08,4.82,4.88,6.59
732921,7.28974294662095,7.41364281496146,-2.02859620520677,78.7879,4.5,1.30731870046219,40.3,1.32669996930002,-14.1484729288454,-33.1512795299183,-3.13579148635554,5.25,7.4500795698075,28.1852113109206,-6.47963458964051,4.89,4.97,4.67,4.72,6.43
732951,6.64342074387889,5.1826628465335,-1.45179035595646,78.2355,4.4,0.0789199656836104,40.6,5.95206510990103,-11.2888885222748,16.2164630000678,-2.84932495876404,5.25,7.30720231476474,40.8585151177046,-4.72290791550374,4.92,5.01,4.69,4.73,6.42
732982,6.12904630855624,0.429826599063077,-0.670928997226738,78.1336,4.5,1.84874906508554,40.5,3.29399053938531,9.78982524175578,9.90766390897129,0.415111397943591,5.25,7.35883089834235,22.0295283410088,22.8035365507384,4.95,5.01,4.58,4.6,6.2
733012,6.95734290928485,6.93177300840233,12.2112315337819,79.0769,4.4,1.6273442955935,40.8,5.25164951975867,8.22176993892292,-3.76470897015899,4.26330921371019,5.24,7.4079243225596,23.7692526565461,31.2140218117343,4.88,4.94,4.53,4.56,6.22
733043,2.02570188892679,2.37279524076719,-4.7085551279995,78.5469,4.6,1.99180319893415,40.4,3.27064797725996,-1.49068342150969,-14.700835900215,3.99560852619629,5.25,7.25063551189868,6.53952572107741,-2.5703804197263,4.95,5.06,4.75,4.76,6.34
733074,5.05710801926256,-0.301047395638321,11.3572609502203,78.5755,4.5,0.706819152546956,40.2,1.3057672670346,13.3499522719852,8.08404087627217,3.71726945408355,5.26,7.29979736675816,17.2664849425196,0.122523994388679,4.96,5.05,4.71,4.72,6.28
733102,4.31554259623397,1.34158778960938,2.56962086503236,79.034,4.4,2.04829521932695,40.6,5.20890671390237,10.2815806452639,53.3009027556421,4.3927498195675,5.26,7.30988148582479,-31.8559953389677,-7.06552997363876,4.89,4.92,4.48,4.56,6.27
733133,1.7505481570872,1.15231672511769,8.56912319628229,79.3534,4.5,0.426651191752114,40.6,6.47949738415914,8.74320807712046,108.298554650699,2.80979599065034,5.25,7.30653139893951,47.4026913154791,24.7003867149838,4.86,4.93,4.59,4.69,6.39
733163,0.496450656074643,1.76390592988653,0.767520885647244,79.0733,4.4,1.3138290507051,40.5,4.51492067139672,5.07094023547765,4.54780906087144,3.48659606180064,5.25,7.25488481007734,38.3254190509152,-2.23559390960828,4.78,4.91,4.67,4.75,6.39
733194,-0.537404209600112,0.0500020834273585,0.325252435982648,79.1362,4.6,0.660721159043476,40.6,3.21457465203157,0.722673915246475,-15.7842358796913,2.53293399159986,5.25,7.27793857294566,2.41957157730148,1.51099266985875,4.76,4.96,5.03,5.1,6.7
733224,0.779979815154519,3.65699829024351,-1.43247842134286,78.9257,4.7,-0.269460753665385,40.6,0.641882871683563,7.9208208376226,17.8457378469215,1.83402144824321,5.26,7.21081845347222,5.15602625253848,29.1198218028188,4.83,4.96,4.88,5,6.65
733255,0.0696115138737241,5.04902604049207,2.86324888596994,78.541,4.6,-0.199961602039167,40.5,2.56410353968217,-8.64349475286907,-53.4919231436209,0.81131481886203,5.02,7.1929342212158,-53.3191595201583,-14.5312538044577,4.38,4.47,4.43,4.67,6.65
733286,1.89549792570816,1.0047810381586,2.80242400574089,78.6243,4.7,0.695375051149227,40.7,2.55863636380909,11.5108796297264,-12.5564919791451,4.62186816747447,4.94,7.07580886397839,34.55827730075,4.40760906503517,4.05,4.14,4.2,4.52,6.59
733316,-1.00981108956546,0.954382825970512,-3.7042583273081,78.3521,4.7,0.686287658650997,40.5,0.638807574308409,12.1105213093287,34.3248285420653,3.6301564644436,4.76,7.1420365747068,33.6220203407674,15.6525242387051,4.01,4.1,4.2,4.53,6.48
733347,-0.905966939079406,2.50010404390508,6.86323491146474,78.6796,4.7,0.954937147528767,40.7,5.09825514610167,21.7740829086033,-48.3344732538082,6.33616087982993,4.49,7.08757370555797,-60.9671409439937,14.6976320946469,3.46,3.5,3.67,4.15,6.4
733377,4.36000231612894,-0.754433092103923,-0.112426549533495,78.6701,5,0.936835913361733,40.6,3.8095270089272,-4.88230839139483,-35.3032349069316,2.78817732250083,4.24,6.94408720822953,12.9111117343932,-31.7183557627709,3.23,3.26,3.49,4.1,6.65
733408,0.0751812177057332,-0.197962635001403,-1.72636689476562,78.4475,5,0.0953774454508505,40.6,3.79747152355563,11.1305145817571,18.8980283617667,3.02609359896842,3.94,6.98841318199959,-84.3964527787875,-27.6358700569041,2.75,2.71,2.98,3.74,6.54
733439,0.323334763663041,-4.16477714255734,-4.42275089247666,77.8991,4.9,-0.685151810812812,40.4,4.4152480822337,4.14746956641174,108.75845590852,2.37688716301037,2.98,7.0057890192535,-20.9748428833873,-3.41567781697147,2.04,2.05,2.78,3.74,6.82
733468,0.857648070861927,2.98870091296379,-4.10360014853204,77.5843,5.1,-0.425164231360498,40.6,5.0261853585031,10.3063902934142,88.405205641012,3.43494563037758,2.61,6.91274282049318,-34.0735741594123,22.3298846302309,1.48,1.54,2.48,3.51,6.89
733499,-3.56449781200538,1.95536531033973,-8.06639277692227,76.8661,5,-2.0846156304664,40.4,0,3.41588616651549,19.9096756762589,2.22489860959385,2.28,6.92067150424868,47.8114596757223,-11.9907603089743,1.55,1.74,2.84,3.68,6.97
733529,49.3695801946636,2.22375569387978,-7.18628944305344,76.4804,5.4,-1.53972756931609,40.2,4.38070890678812,16.9350820828765,-42.8549254123933,5.13728336918859,1.98,6.880384082186,28.3390187640144,-10.0948246461457,1.82,2.06,3.15,3.88,6.93
733560,-29.3583990297662,-2.21139010525206,-2.65878190095101,76.0365,5.6,-1.48941208399975,40.4,5.60894295644943,18.6878081555641,-31.6888829589836,8.66933079107817,2,6.95272864462487,-54.2010968485503,0.854657410090365,2.13,2.42,3.49,4.1,7.07
733590,-19.7620580986211,-5.80106490756123,-5.68340106846463,75.3119,5.8,-1.70943927039247,40.3,3.72478312510971,14.4817994561819,21.6080482300107,5.56898166715847,2.01,6.82762923450285,-77.5339079719821,13.5923783336116,1.93,2.28,3.3,4.01,7.16
733621,-7.80312960907636,-0.13668770498505,-18.8473185922994,74.4725,6.1,-2.42879691511249,40.3,4.94846062063434,-9.19544729468278,-57.4195909754859,-0.968304837997991,2,6.73815249459596,22.8209177946251,-63.3698176224977,1.92,2.18,3.14,3.89,7.15
733652,0.630677896904075,-8.0046845172042,-52.7220063742263,72.0601,6.1,-4.02970090251671,39.9,3.08245738461146,4.60653156859934,-103.597048068869,0.993445205049071,1.81,6.7093043402583,-61.9921535455124,-58.1252659756517,1.61,1.91,2.88,3.69,7.31
733682,7.94147067536528,-1.84038554792565,10.927756270198,71.6749,6.5,-4.22818860661565,40,4.30218130464244,-29.2535262178394,-169.496729989621,-7.94537847497132,0.97,6.65544035036765,-273.653778324362,-76.5696747232963,1.2,1.42,2.73,3.81,8.88
733713,8.2433304346317,-3.68926034867947,-15.6862811381231,69.9823,6.8,-6.41903987044543,39.6,4.89796598357817,-36.9049586158201,-177.058308046692,-14.2435284382707,0.39,6.48004456192665,-111.225231057229,-114.535908580456,0.73,1.07,2.29,3.53,9.21
733743,-8.13043906898727,-3.48634394381442,-34.4946422367766,67.7357,7.3,-6.26665723836268,39.3,4.8780554978034,-22.4174645388771,-100.368068352158,-6.72846156830076,0.16,6.32793678372919,-7.47020474439708,-37.616147723599,0.26,0.49,1.52,2.42,8.43
733774,-11.7835111512342,5.43277565159883,-29.9935349945851,65.6693,7.8,-6.99757276790365,39.2,-0.6086736118327,7.75333093714679,-12.9941713650961,0.141634700666415,0.15,6.19440539110467,-16.4946319272232,-32.0936033932136,0.3,0.44,1.6,2.52,8.14
733805,-14.4329686911142,-4.9161073142308,-7.82969413979444,65.6699,8.3,-6.66950143555027,39.3,3.04028538611174,-1.40597555626911,-136.857007765555,2.13536921472013,0.22,6.36647044773144,-86.7262218829406,-3.32364150983078,0.45,0.62,1.87,2.87,8.08
733833,-3.4774047892661,-4.97428354858442,-19.2761318741127,64.5387,8.7,-7.2228459304192,38.9,4.84849144440602,-10.5976549836527,-17.7016117044875,-1.31164418639749,0.18,6.22455842927536,-73.9115780244962,-21.1533177503744,0.42,0.64,1.82,2.82,8.42
733864,2.11508010040831,-1.78515882534072,-9.23450079515789,64.1931,9,-6.31033236520793,39,-0.604991190026816,6.36981737487261,-48.5220869762614,1.72284513275613,0.15,6.16961073249146,136.227045279706,45.043720319317,0.35,0.55,1.86,2.93,8.39
733894,15.2795602445998,1.08913615345472,-12.3099882399067,63.5825,9.4,-3.11745310009215,38.9,1.20967752179393,2.11578074205647,54.4516852056624,1.24559265112261,0.18,6.29156913955832,74.4137463611356,56.2466048820606,0.3,0.5,2.13,3.29,8.06
733925,-20.7594563901182,0.329079213115691,-3.94801342412023,63.5113,9.5,-4.26999532389942,39,1.20845931663105,22.3392140619257,37.8442520934907,7.10208896809625,0.21,6.37161184723186,31.1218243683836,71.8243729501765,0.31,0.51,2.71,3.72,7.5
733955,-4.46780767986255,3.99238110542939,13.5530892175783,64.5939,9.5,-3.11836186428138,39.3,4.22004956396034,-13.9131993371027,33.9045507225155,0.127580854486808,0.16,6.38687931936265,12.5032012905503,0.659602422934658,0.27,0.48,2.46,3.56,7.09
733986,-2.12432083712599,10.7485519864486,13.3920378189963,65.3749,9.6,-1.6817730291713,39.4,-0.601956370786638,16.6765857050908,105.283911327722,3.47772789975807,0.16,6.37331978957701,91.2181164872187,11.2307109617873,0.26,0.46,2.57,3.59,6.58
734017,3.08194212334527,-11.1270053767431,9.61843365976982,66.0854,9.8,-2.21839597714961,39.2,0,-2.76338636798812,84.9585468141683,1.94465817747194,0.15,6.37161184723186,40.6838427367038,-15.2672885731055,0.21,0.4,2.37,3.4,6.31
734047,-3.66707760293679,1.36187398369394,3.45879838492031,66.25,10,-1.8348838908075,39.2,5.40676759484526,5.52042376687325,6.52014446759424,4.53796966207065,0.12,6.2803958389602,26.2598005564588,-8.18813688700308,0.16,0.37,2.33,3.39,6.29
734078,3.28838655698505,-1.917154946835,4.73536696684995,67.0015,9.9,0.110725792266209,39.7,1.79685583860429,15.7312027726611,29.7753052293622,2.99477333988989,0.12,6.37672694789863,22.7233761673507,28.3088925816243,0.15,0.31,2.23,3.4,6.32
734108,5.66383450491017,7.31160926161856,3.75476799352406,66.9885,9.9,-2.48455898951789,39.6,0,3.39270794271442,44.7116091414916,0.706535473350556,0.12,6.36475075685191,24.3561773776648,-27.2730703334508,0.17,0.37,2.34,3.59,6.37
734139,6.0333985674454,-2.19760731584948,13.4156028790361,67.7922,9.8,0.0184915516733497,39.9,2.39163008911802,12.1349348710631,6.09560304009662,2.62063856201671,0.11,6.41999492814714,14.1812604958972,-5.03953309842784,0.15,0.35,2.48,3.73,6.25
734170,0.505516751204738,4.47885767646348,3.89713559761589,67.827,9.8,-0.850906435950805,39.6,1.79059968563475,-8.07630642488135,-98.4488524034514,-0.037757023071805,0.13,6.40357419793482,-37.3359110626343,-40.7894253804401,0.18,0.35,2.36,3.69,6.34
734198,4.54528205026961,5.72161363787842,8.87417667812045,68.8109,9.9,1.67349214454049,40,1.1922504706531,8.07630642488135,71.6196025934089,1.69789102084756,0.16,6.45519856334012,67.3634486012819,-43.8176205750634,0.22,0.4,2.43,3.73,6.27
734229,9.75733858767853,2.45267737340598,4.50402495589728,69.5046,9.9,2.13239847026969,40.5,2.38095316205609,0,60.6189481642819,0.65336210857474,0.2,6.53233429222235,46.2513140913291,21.6392833084536,0.24,0.45,2.58,3.85,6.25
734259,9.38923595262793,2.98127540690629,16.5245251261698,70.5294,9.6,4.97009454148483,40.5,1.1887073780354,0,-99.1003503181219,0.376777923909088,0.2,6.36818718635049,-74.6992299418,-53.0468688152193,0.22,0.37,2.18,3.42,6.05
734290,1.47109658485789,2.91200622038623,2.38000379379528,70.6395,9.4,-1.27737308212303,40.3,1.78085612699377,-4.03135877469438,-68.4527732685428,-0.502396858984966,0.18,6.2841341610708,-45.322853774816,8.07150510584453,0.19,0.32,2,3.2,6.23
734320,3.17236101854519,3.28763942753021,5.07192313566875,71.1565,9.4,-0.7725973486572,40.3,2.96223305199419,1.34529162071892,-3.71325721769722,1.02968728522121,0.18,6.30261897574491,-3.94978074377832,42.7818652529466,0.2,0.29,1.76,3.01,6.01
734351,4.78779446365465,2.89701860937477,4.0853917050697,71.3603,9.5,-0.0460036266254349,40.6,2.36453278475821,6.70392805036677,92.4221179105334,1.64315716672654,0.19,6.39526159811545,8.28399103548598,27.6711760156141,0.19,0.26,1.47,2.7,5.66
734382,0.856327860000761,1.13224971222472,2.75893397115183,71.4872,9.5,-0.598207690154595,40.7,1.77034701398782,4.00445310429234,35.6209899452399,1.1901966366036,0.19,6.38687931936265,37.8059293698104,-5.37566494785882,0.19,0.26,1.41,2.65,5.66
734412,0.791568621107785,3.04684064374712,-2.76281697830392,71.6621,9.4,2.46453865050569,40.6,4.12068101749874,9.95305678233969,97.3361834781407,3.81319832235434,0.19,6.29710931993394,51.8029912160262,21.0571872690457,0.18,0.23,1.18,2.54,5.72
734443,1.39351107207233,3.05136316613996,0.543498782644747,71.868,9.8,1.14777627114862,40.6,2.93470432401381,5.27473376764576,30.4327383446665,2.39423965698968,0.19,6.30078579466324,27.6514362771625,7.08811913816261,0.18,0.25,1.35,2.76,5.92
734473,7.17046237497385,1.59000359609038,11.5325397404554,72.2958,9.3,0.660621184086096,40.7,0.586080597730998,10.4804159625054,13.9420655446379,2.71268106725344,0.18,6.289715570909,41.9380335288437,-27.8374759687857,0.19,0.29,1.93,3.29,6.1
734504,15.3701141514944,1.33153501560628,-2.21113109384454,72.4294,9.1,0.174269958229445,40.2,4.09456892512399,9.09587462732233,48.9863934243068,3.5991339422317,0.17,6.44571981938558,39.072445134741,14.303640046892,0.18,0.27,1.99,3.39,6.09
734535,3.33942284355899,-0.329692136779514,-5.34067575550949,72.6194,9,1.94277116365527,40.9,1.75054735639169,12.8756600070805,29.5731766935972,3.34124171726344,0.16,6.24804287450843,35.4900008998481,25.7265541872913,0.17,0.29,2.26,3.58,6.15
734563,-2.90958925336611,4.14508184170472,12.3499308247101,73.1296,9,2.14987421278252,40.7,-1.16674778272685,8.93146068849511,-13.0537417766202,4.82218109254298,0.14,6.39692965521615,-15.2012422728525,2.60198968222962,0.16,0.26,2.11,3.41,6.03
734594,-2.06308137825673,-1.41259580761783,-4.13327314145668,72.7784,9.1,2.86659956015498,40.9,2.33236225028506,10.756729026426,21.8314517518728,5.0602928561549,0.1,6.31716468674728,24.6017721328908,16.227427812158,0.12,0.25,2.17,3.46,6.02
734624,-1.51798399513865,-1.38986269308994,1.89261468578295,72.8177,9,0.920605426745169,41,1.16448335193411,6.28273686473442,-32.6614252010646,3.64686126668907,0.09,6.3297209055227,6.11278486573141,-3.44838365149578,0.09,0.19,1.84,3.17,5.78
734655,4.99115569700521,2.77811748304977,3.00617290732923,72.8918,9.1,2.14836843630835,40.9,0.581818193215788,-4.39445952781767,-9.02081399398682,-0.244409141746615,0.09,6.41017488196617,-46.6420686026137,-8.33157474213224,0.1,0.18,1.58,3,5.75
734685,4.68766524260786,2.09152499139407,6.40730828308307,73.3307,9,0.545582684116397,40.9,2.32445593261996,5.02092782708807,28.2587626738088,2.03929040271298,0.07,6.43454651878745,34.8199343136802,-4.52173373764275,0.08,0.19,1.54,3,5.76
734716,-0.825314432511703,-0.74134467288296,7.23991727528599,73.6453,9,1.14491686836473,40.8,2.31996205657907,-3.13561714863901,-35.4286704808306,2.8151147537347,0.1,6.37161184723186,-133.861801960703,14.6154233338549,0.06,0.11,1.02,2.3,5.36
734747,-1.54314877892929,1.97994791376033,-0.946143463330884,73.8004,9,2.1143141323428,40.9,1.15830124823475,10.6278371162613,-53.9306442280807,1.6907664461403,0.08,6.47697236288968,-11.6278106634727,-43.7063903963703,0.04,0.1,0.9,1.98,5.27
734777,0.700065432235419,2.15842662855117,7.60728363380245,74.1182,8.8,1.84810545361742,41,1.73535821999931,-2.49221273380691,-87.888519045481,0.02431019812974,0.07,6.41345895716736,33.6068328797879,-0.228288786001873,0.05,0.11,1.06,2.15,5.37
734808,-0.898759350452139,-2.0127926147385,0.507781550762232,73.9334,8.6,1.1943180404991,41,-0.578173945176452,3.11445801609267,-16.2972174423572,2.46492677219941,0.08,6.56667242980324,18.9349928857929,2.88845391883739,0.05,0.11,0.91,2.01,5.14
734838,11.260778083625,0.533840220722226,5.92700623587348,74.3542,8.5,1.82537028306911,41.1,2.31102623185677,-1.24481338963527,-27.6637423733792,0.679089714554237,0.07,6.5424719605068,16.4230376808092,-16.7428575310435,0.05,0.12,0.89,1.98,5.25
734869,4.80294502716134,4.63683303331806,7.11985958655994,74.9046,8.3,3.19223471713386,41.2,-0.577339438608071,4.35120911864786,50.4183745011566,4.10273360257811,0.08,6.58340922215876,54.0301172965041,-4.86002400030487,0.07,0.12,0.84,1.97,5.23
734900,7.3216783855969,7.24014986016748,3.39022101570343,75.0774,8.3,2.35715807417733,41.2,2.88392352215912,3.09837507529487,38.5511700954069,2.67916518152376,0.1,6.55677835615804,46.9644230150568,21.4510308509813,0.12,0.16,0.83,1.97,5.14
734929,4.56305099063243,-1.57441695552762,-5.9447788792113,74.6163,8.2,2.15517299309198,41.1,2.87700928986894,1.23711351162967,-1.03986141689063,2.28823834892147,0.13,6.54391184556479,32.1713964332112,1.51764279745434,0.14,0.19,1.02,2.17,5.23
734960,5.13476177744465,1.1179285073883,9.1910460025062,74.9302,8.2,0.735464509206452,41.2,2.8701281321645,-0.618397333963117,-39.1224076003148,1.57514263526686,0.14,6.62406522779989,-2.4296844740018,13.27313683131,0.14,0.18,0.89,2.05,5.19
734990,0.457889350751373,0.0720886690853462,1.88519646454672,74.5567,8.2,0.896298329737988,41.1,-3.44497844255862,-6.82348698197401,-37.665134248542,-1.34655860237238,0.16,6.56244409369372,-39.7382059764578,-5.71358052205255,0.15,0.19,0.76,1.8,5.07
735021,0.0448951750293247,-1.25015037151357,-0.113274568813893,74.6641,8.2,0.653875309620133,41.1,2.87150172913506,-4.98702016460655,-34.8829062353712,-0.601630431036781,0.16,6.62936325343745,-16.0227542290379,-28.0571866134839,0.15,0.19,0.71,1.62,5.02
735051,-7.18403936074736,2.51100156198554,2.7168713687054,74.4297,8.2,1.36035156980086,41.1,2.29226430734304,1.87256214851388,-18.4087982129785,0.433204312681212,0.16,6.60665018619822,32.4699489994057,2.85081517109698,0.15,0.19,0.62,1.53,4.87
735082,-2.29994897798846,0.240012001400913,-4.85508666891441,74.2434,8.1,1.53748764002444,40.9,-1.71878759391948,14.2600489758571,4.62874247970966,4.02372571279237,0.13,6.62539236800796,37.9326828069509,9.88669172257963,0.14,0.18,0.71,1.68,4.91
735113,9.11765302296388,1.69072378344239,-0.674913918457065,74.011,7.8,1.66933881984619,41,1.71878759391948,11.0430227173946,94.8957363601714,3.63974058560963,0.14,6.74170069465205,33.6981681244993,30.4462450695187,0.14,0.18,0.67,1.72,4.84
735143,8.05250530590698,-0.0838804703636953,3.75716751300637,73.789,7.8,1.41755992635737,41,1.1444922183717,1.22075290283661,23.773614876001,3.55722049442697,0.16,6.81892406527552,-4.66466414590059,-3.42793501441196,0.15,0.18,0.71,1.75,4.58
